534	179
535	242
536	243
537	189
538	244
539	0
540	245
541	246
542	0
543	247
544	248
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	249
553	0
554	0
555	0
556	250
557	0
558	0
559	251
560	252
561	253
562	254
563	0
564	0
565	0
566	0
567	0
568	255
569	16
570	256
571	257
572	0
573	258
574	0
575	0
576	0
577	211
578	22
579	259
580	0
581	260
582	261
583	262
584	263
585	264
586	265
587	0
588	266
589	267
590	0
591	268
592	269
593	270
594	271
595	272
596	0
597	273
598	0
599	0
600	274
601	0
602	0
603	275
604	0
605	0
606	14
607	276
608	277
609	0
610	278
611	214
612	42
613	249
614	0
615	279
616	0
617	280
618	0
619	281
620	0
621	0
622	6
623	0
624	0
625	0
626	0
627	0
628	282
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	283
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	284
646	285
647	0
648	286
649	0
650	0
651	0
652	287
653	0
654	0
655	22
656	254
657	0
658	0
659	288
660	0
661	0
662	0
663	0
664	0
665	0
666	289
667	0
668	0
669	0
670	0
671	290
672	0
673	0
674	0
675	6
676	291
677	0
678	180
679	6
680	292
681	293
682	0
683	294
684	104
685	0
686	6
687	295
688	296
689	0
690	297
691	298
692	299
693	300
694	301
695	7
696	302
697	297
698	0
699	0
700	303
701	0
702	0
703	0
704	0
705	304
706	0
707	0
708	110
709	235
710	305
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	82
722	306
723	0
724	0
725	0
726	0
727	0
728	307
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	308
737	0
738	0
739	0
740	309
741	0
742	0
743	310
744	0
745	0
746	311
747	0
748	0
749	0
750	0
751	0
752	0
753	312
754	0
755	0
756	0
757	0
758	0
759	313
760	111
761	6
762	6
763	314
764	192
765	315
766	316
767	0
768	317
769	0
770	0
771	318
772	0
773	0
774	319
775	320
776	0
777	0
778	0
779	192
780	0
781	0
782	6
783	321
784	322
785	149
786	323
787	0
788	324
789	0
790	325
791	0
792	326
793	327
794	0
795	0
796	328
797	329
798	0
799	0
800	0
801	0
802	0
803	330
804	331
805	332
806	0
807	0
808	333
809	0
810	334
811	0
812	335
813	0
814	336
815	337
816	338
817	0
818	4
819	0
820	339
821	340
822	341
823	0
824	0
825	342
826	343
827	0
828	344
829	0
830	0
831	345
832	0
833	4
834	0
835	0
836	346
837	0
838	0
839	13
840	22
841	0
842	12
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	347
853	348
854	0
855	0
856	349
857	0
858	350
859	0
860	0
861	4
862	0
863	351
864	336
865	352
866	0
867	345
868	0
869	353
870	354
871	0
872	0
873	0
874	0
875	355
876	0
877	6
878	356
879	357
880	358
881	0
882	359
883	360
884	0
885	0
886	0
887	361
888	0
889	362
890	0
891	363
892	364
893	0
894	365
895	0
896	366
897	367
898	368
899	0
900	0
901	0
902	0
903	369
904	300
905	0
906	0
907	0
908	0
909	0
910	359
911	0
912	0
913	370
914	0
915	371
916	0
917	0
918	372
919	0
920	373
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	6
929	0
930	0
931	374
932	7
933	0
934	375
935	376
936	377
937	6
938	0
939	378
940	0
941	6
942	6
943	379
944	380
945	381
946	0
947	382
948	0
949	0
950	383
951	350
952	384
953	350
954	350
955	350
956	385
957	0
958	0
959	6
960	2
961	2
962	2
963	0
964	2
965	2
966	0
967	2
968	2
969	2
970	2
971	2
972	2
973	0
974	6
975	111
976	0
977	0
978	386
979	0
980	0
981	0
982	0
983	387
984	0
985	0
986	388
987	389
988	390
989	0
990	0
991	0
992	0
993	0
994	391
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0
1005	6
1006	0
1007	14
1008	392
1009	0
1010	0
1011	0
1012	393
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	394
1020	0
1021	395
1022	0
1023	396
1024	0
1025	397
1026	398
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	399
1040	0
1041	0
1042	0
1043	0
1044	400
1045	401
1046	0
1047	402
1048	403
1049	0
1050	0
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	100
1060	0
1061	0
1062	0
1063	0
1064	0
1065	404
1066	6
1067	0
1068	0
1069	0
1070	0
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	405
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	0
1089	0
1090	0
1091	0
1092	0
1093	0
1094	0
1095	406
1096	407
1097	0
1098	0
1099	0
1100	0
1101	13
1102	408
1103	0
1104	409
1105	0
1106	410
1107	0
1108	411
1109	111
1110	0
1111	0
1112	0
1113	0
1114	412
1115	413
1116	0
1117	0
1118	0
1119	0
1120	0
1121	0
1122	0
1123	0
1124	414
1125	0
1126	0
1127	0
1128	0
1129	0
1130	0
1131	415
1132	0
1133	0
1134	0
1135	0
1136	0
1137	0
1138	0
1139	0
1140	0
1141	416
1142	0
1143	0
1144	0
1145	417
1146	0
1147	0
1148	0
1149	418
1150	0
1151	419
1152	0
1153	0
1154	0
1155	0
1156	0
1157	291
1158	420
1159	0
1160	11
1161	0
1162	0
1163	421
1164	0
1165	0
1166	0
1167	266
1168	214
1169	111
1170	0
1171	422
1172	423
1173	0
1174	0
1175	0
1176	0
1177	0
1178	424
1179	0
1180	0
1181	425
1182	426
1183	0
1184	427
1185	319
1186	0
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	428
1197	429
1198	0
1199	0
1200	0
1201	0
1202	430
1203	0
1204	0
1205	0
1206	0
1207	0
1208	431
1209	77
1210	0
1211	432
1212	0
1213	0
1214	433
1215	434
1216	435
1217	0
1218	0
1219	0
1220	0
1221	0
1222	0
1223	0
1224	0
1225	436
1226	0
1227	0
1228	0
1229	0
1230	437
1231	427
1232	438
1233	0
1234	0
1235	439
1236	0
1237	0
1238	0
1239	0
1240	0
1241	0
1242	440
1243	0
1244	441
1245	0
1246	442
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0
1253	0
1254	443
1255	0
1256	0
1257	444
1258	0
1259	445
1260	446
1261	53
1262	0
1263	447
1264	0
1265	0
1266	0
1267	0
1268	0
1269	0
1270	448
1271	355
1272	449
1273	0
1274	0
1275	450
1276	190
1277	451
1278	0
1279	452
1280	453
1281	454
1282	0
1283	455
1284	0
1285	0
1286	456
1287	0
1288	0
1289	0
1290	457
1291	0
1292	396
1293	111
1294	458
1295	0
1296	0
1297	0
1298	0
1299	0
1300	0
1301	459
1302	0
1303	0
1304	0
1305	0
1306	0
1307	0
1308	460
1309	394
1310	6
1311	0
1312	461
1313	462
1314	463
1315	464
1316	0
1317	465
1318	0
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1327	0
1328	0
1329	0
1330	466
1331	0
1332	0
1333	467
1334	0
1335	0
1336	0
1337	0
1338	0
1339	468
1340	0
1341	0
1342	0
1343	0
1344	0
1345	469
1346	0
1347	470
1348	0
1349	324
1350	0
1351	471
1352	0
1353	0
1354	0
1355	0
1356	249
1357	0
1358	472
1359	0
1360	0
1361	0
1362	0
1363	473
1364	0
1365	0
1366	474
1367	475
1368	0
1369	0
1370	0
1371	0
1372	476
1373	0
1374	0
1375	477
1376	0
1377	0
1378	478
1379	0
1380	479
1381	0
1382	0
1383	0
1384	480
1385	481
1386	0
1387	0
1388	482
1389	0
1390	325
1391	0
1392	0
1393	0
1394	0
1395	0
1396	0
1397	0
1398	0
1399	0
1400	0
1401	0
1402	0
1403	0
1404	0
1405	0
1406	0
1407	483
1408	484
1409	0
1410	485
1411	177
1412	0
1413	0
1414	0
1415	0
1416	486
1417	0
1418	0
1419	487
1420	0
1421	0
1422	488
1423	0
1424	0
1425	489
1426	0
1427	0
1428	0
1429	0
1430	490
1431	269
1432	491
1433	492
1434	0
1435	493
1436	494
1437	495
1438	496
1439	0
1440	497
1441	0
1442	4
1443	4
1444	4
1445	0
1446	2
1447	6
1448	0
1449	2
1450	73
1451	2
1452	0
1453	391
1454	292
1455	498
1456	499
1457	2
1458	2
1459	2
1460	0
1461	0
1462	6
1463	6
1464	99
1465	0
1466	500
1467	501
1468	0
1469	0
1470	6
1471	0
1472	312
1473	502
1474	214
1475	0
1476	503
1477	0
1478	504
1479	6
1480	0
1481	19
1482	0
1483	0
1484	0
1485	505
1486	336
1487	0
1488	229
1489	0
1490	506
1491	401
1492	0
1493	507
1494	0
1495	12
1496	48
1497	0
1498	0
1499	0
1500	0
1501	0
1502	0
1503	7
1504	156
1505	156
1506	508
1507	0
1508	0
1509	109
1510	509
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	510
1518	511
1519	46
1520	0
1521	0
1522	0
1523	512
1524	0
1525	0
1526	0
1527	513
1528	0
1529	0
1530	0
1531	0
1532	514
1533	515
1534	0
1535	516
1536	0
1537	0
1538	517
1539	0
1540	0
1541	518
1542	0
1543	0
1544	0
1545	0
1546	336
1547	0
1548	0
1549	409
1550	0
1551	0
1552	519
1553	0
1554	235
1555	0
1556	520
1557	0
1558	0
1559	0
1560	521
1561	0
1562	522
1563	0
1564	523
1565	524
1566	0
1567	111
1568	525
1569	0
1570	0
1571	513
1572	526
1573	290
1574	0
1575	527
1576	0
1577	254
1578	121
1579	0
1580	111
1581	186
1582	0
1583	0
1584	528
1585	0
1586	0
1587	529
1588	530
1589	0
1590	0
1591	531
1592	270
1593	532
1594	533
1595	0
1596	0
1597	0
1598	0
1599	534
1600	0
1601	535
1602	0
1603	536
1604	0
1605	0
1606	537
1607	0
1608	0
1609	0
1610	538
1611	0
1612	539
1613	0
1614	0
1615	540
1616	541
1617	0
1618	542
1619	543
1620	370
1621	544
1622	0
1623	545
1624	111
1625	0
1626	546
1627	0
1628	0
1629	547
1630	0
1631	0
1632	6
1633	100
1634	0
1635	16
1636	394
1637	548
1638	0
1639	0
1640	549
1641	550
1642	551
1643	0
1644	552
1645	230
1646	553
1647	0
1648	0
1649	0
1650	0
1651	554
1652	0
1653	299
1654	0
1655	555
1656	0
1657	136
1658	0
1659	55
1660	0
1661	422
1662	0
1663	0
1664	556
1665	557
1666	370
1667	172
1668	6
1669	528
1670	159
1671	558
1672	161
1673	559
1674	560
1675	561
1676	16
1677	562
1678	89
1679	563
1680	564
1681	565
1682	526
1683	566
1684	567
1685	0
1686	506
1687	20
1688	0
1689	568
1690	569
1691	570
1692	550
1693	0
1694	95
1695	0
1696	571
1697	572
1698	0
1699	573
1700	0
1701	0
1702	0
1703	235
1704	0
1705	0
1706	0
1707	0
1708	194
1709	574
1710	0
1711	0
1712	0
1713	321
1714	0
1715	0
1716	575
1717	576
1718	0
1719	577
1720	0
1721	0
1722	0
1723	0
1724	578
1725	217
1726	0
1727	0
1728	293
1729	579
1730	0
1731	0
1732	0
1733	580
1734	89
1735	581
1736	0
1737	0
1738	582
1739	0
1740	0
1741	583
1742	16
1743	569
1744	0
1745	579
1746	503
1747	0
1748	0
1749	584
1750	0
1751	0
1752	0
1753	585
1754	0
1755	586
1756	0
1757	239
1758	0
1759	587
1760	313
1761	588
1762	0
1763	0
1764	6
1765	337
1766	0
1767	313
1768	0
1769	589
1770	0
1771	0
1772	397
1773	0
1774	590
1775	11
1776	591
1777	586
1778	11
1779	0
1780	0
1781	313
1782	0
1783	592
1784	313
1785	0
1786	593
1787	594
1788	595
1789	596
1790	0
1791	597
1792	124
1793	6
1794	598
1795	599
1796	600
1797	601
1798	602
1799	0
1800	329
1801	55
1802	603
1803	0
1804	418
1805	604
1806	399
1807	593
1808	0
1809	359
1810	0
1811	605
1812	0
1813	0
1814	606
1815	0
1816	607
1817	608
1818	609
1819	0
1820	40
1821	610
1822	611
1823	0
1824	612
1825	613
1826	614
1827	615
1828	17
1829	0
1830	0
1831	611
1832	0
1833	0
1834	382
1835	0
1836	0
1837	0
1838	0
1839	0
1840	616
1841	617
1842	465
1843	0
1844	618
1845	619
1846	611
1847	0
1848	0
1849	0
1850	0
1851	0
1852	0
1853	0
1854	0
1855	0
1856	620
1857	0
1858	0
1859	0
1860	0
1861	611
1862	0
1863	621
1864	0
1865	0
1866	0
1867	622
1868	403
1869	0
1870	0
1871	611
1872	6
1873	623
1874	624
1875	0
1876	0
1877	0
1878	0
1879	0
1880	0
1881	6
1882	625
1883	0
1884	0
1885	611
1886	0
1887	626
1888	0
1889	338
1890	0
1891	627
1892	0
1893	628
1894	6
1895	6
1896	6
1897	629
1898	0
1899	630
1900	630
1901	262
1902	630
1903	0
1904	630
1905	0
1906	0
1907	0
1908	631
1909	632
1910	633
1911	633
1912	633
1913	634
1914	635
1915	0
1916	635
1917	635
1918	6
1919	6
1920	6
1921	6
1922	6
1923	6
1924	6
1925	636
1926	6
1927	6
1928	6
1929	6
1930	6
1931	6
1932	6
1933	6
1934	0
1935	6
1936	6
1937	637
1938	6
1939	6
1940	6
1941	6
1942	6
1943	638
1944	6
1945	6
1946	6
1947	6
1948	6
1949	6
1950	6
1951	6
1952	639
1953	640
1954	639
1955	0
1956	0
1957	641
1958	336
1959	639
1960	0
1961	0
1962	639
1963	0
1964	0
1965	639
1966	299
1967	0
1968	215
1969	642
1970	336
1971	0
1972	639
1973	639
1974	350
1975	643
1976	0
1977	291
1978	432
1979	0
1980	639
1981	0
1982	496
1983	465
1984	639
1985	644
1986	290
1987	645
1988	0
1989	0
1990	0
1991	0
1992	0
1993	111
1994	646
1995	644
1996	647
1997	0
1998	648
1999	649
2000	516
2001	0
2002	0
2003	0
2004	413
2005	504
2006	187
2007	0
2008	0
2009	0
2010	0
2011	650
2012	23
2013	100
2014	651
2015	0
2016	6
2017	652
2018	653
2019	448
2020	0
2021	654
2022	0
2023	655
2024	502
2025	656
2026	237
2027	657
2028	0
2029	0
2030	658
2031	350
2032	0
2033	0
2034	0
2035	659
2036	660
2037	661
2038	662
2039	450
2040	0
2041	386
2042	0
2043	0
2044	6
2045	89
2046	663
2047	395
2048	504
2049	0
2050	551
2051	664
2052	665
2053	153
2054	0
2055	666
2056	667
2057	0
2058	668
2059	0
2060	0
2061	0
2062	669
2063	670
2064	671
2065	0
2066	672
2067	0
2068	0
2069	110
2070	186
2071	13
2072	673
2073	0
2074	674
2075	675
2076	676
2077	677
2078	0
2079	0
2080	6
2081	678
2082	679
2083	0
2084	14
2085	680
2086	313
2087	0
2088	681
2089	6
2090	289
2091	682
2092	683
2093	684
2094	0
2095	0
2096	435
2097	685
2098	686
2099	685
2100	111
2101	0
2102	0
2103	111
2104	581
2105	111
2106	0
2107	0
2108	73
2109	0
2110	0
2111	0
2112	0
2113	111
2114	0
2115	0
2116	0
2117	0
2118	0
2119	419
2120	0
2121	0
2122	111
2123	0
2124	111
2125	0
2126	687
2127	0
2128	111
2129	111
2130	111
2131	0
2132	111
2133	0
2134	111
2135	0
2136	111
2137	415
2138	470
2139	0
2140	0
2141	0
2142	111
2143	111
2144	0
2145	111
2146	0
2147	111
2148	688
2149	0
2150	111
2151	0
2152	111
2153	0
2154	111
2155	325
2156	6
2157	111
2158	0
2159	111
2160	0
2161	0
2162	111
2163	100
2164	111
2165	0
2166	0
2167	111
2168	0
2169	111
2170	0
2171	111
2172	0
2173	0
2174	689
2175	111
2176	0
2177	111
2178	0
2179	111
2180	106
2181	0
2182	111
2183	111
2184	111
2185	111
2186	0
2187	111
2188	111
2189	0
2190	111
2191	690
2192	111
2193	0
2194	0
2195	111
2196	46
2197	0
2198	111
2199	691
2200	0
2201	111
2202	0
2203	111
2204	6
2205	6
2206	692
2207	6
2208	6
2209	693
2210	694
2211	0
2212	695
2213	696
2214	697
2215	0
2216	698
2217	187
2218	699
2219	700
2220	0
2221	701
2222	702
2223	0
2224	77
2225	0
2226	0
2227	0
2228	0
2229	703
2230	0
2231	704
2232	0
2233	705
2234	0
2235	706
2236	707
2237	0
2238	0
2239	708
2240	709
2241	0
2242	0
2243	710
2244	0
2245	0
2246	166
2247	711
2248	0
2249	0
2250	0
2251	0
2252	712
2253	713
2254	0
2255	714
2256	0
2257	0
2258	0
2259	715
2260	0
2261	149
2262	324
2263	0
2264	716
2265	0
2266	717
2267	0
2268	718
2269	0
2270	0
2271	0
2272	529
2273	0
2274	719
2275	720
2276	80
2277	0
2278	0
2279	0
2280	0
2281	0
2282	721
2283	0
2284	0
2285	722
2286	0
2287	282
2288	0
2289	0
2290	0
2291	723
2292	724
2293	725
2294	726
2295	0
2296	727
2297	728
2298	729
2299	430
2300	0
2301	0
2302	50
2303	0
2304	0
2305	730
2306	0
2307	413
2308	46
2309	731
2310	732
2311	733
2312	0
2313	734
2314	0
2315	0
2316	735
2317	0
2318	736
2319	737
2320	0
2321	738
2322	0
2323	0
2324	163
2325	0
2326	739
2327	470
2328	740
2329	0
2330	0
2331	741
2332	742
2333	743
2334	0
2335	744
2336	745
2337	0
2338	0
2339	661
2340	0
2341	746
2342	20
2343	734
2344	517
2345	747
2346	748
2347	0
2348	0
2349	153
2350	749
2351	750
2352	751
2353	752
2354	0
2355	0
2356	0
2357	329
2358	0
2359	0
2360	753
2361	0
2362	754
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	11
2370	136
2371	0
2372	0
2373	755
2374	0
2375	0
2376	0
2377	0
2378	0
2379	756
2380	757
2381	758
2382	0
2383	0
2384	759
2385	517
2386	760
2387	291
2388	761
2389	16
2390	0
2391	0
2392	0
2393	0
2394	762
2395	763
2396	0
2397	764
2398	765
2399	766
2400	0
2401	396
2402	767
2403	0
2404	308
2405	768
2406	0
2407	0
2408	0
2409	0
2410	0
2411	685
2412	0
2413	545
2414	769
2415	0
2416	0
2417	770
2418	0
2419	492
2420	349
2421	771
2422	772
2423	0
2424	773
2425	217
2426	774
2427	775
2428	550
2429	776
2430	0
2431	0
2432	0
2433	0
2434	777
2435	663
2436	778
2437	779
2438	0
2439	0
2440	0
2441	0
2442	0
2443	0
2444	780
2445	781
2446	0
2447	432
2448	618
2449	0
2450	0
2451	0
2452	0
2453	0
2454	0
2455	0
2456	0
2457	0
2458	0
2459	412
2460	782
2461	783
2462	0
2463	784
2464	0
2465	785
2466	786
2467	787
2468	0
2469	0
2470	788
2471	0
2472	0
2473	744
2474	300
2475	789
2476	294
2477	0
2478	790
2479	0
2480	0
2481	0
2482	355
2483	740
2484	0
2485	740
2486	0
2487	0
2488	0
2489	0
2490	0
2491	745
2492	0
2493	0
2494	0
2495	663
2496	0
2497	0
2498	0
2499	791
2500	0
2501	0
2502	0
2503	0
2504	492
2505	0
2506	0
2507	89
2508	0
2509	792
2510	0
2511	0
2512	0
2513	0
2514	0
2515	0
2516	0
2517	0
2518	6
2519	0
2520	0
2521	0
2522	0
2523	0
2524	0
2525	0
2526	0
2527	0
2528	0
2529	0
2530	0
2531	793
2532	0
2533	0
2534	0
2535	0
2536	0
2537	0
2538	0
2539	0
2540	0
2541	0
2542	0
2543	794
2544	0
2545	0
2546	0
2547	795
2548	0
2549	0
2550	0
2551	0
2552	0
2553	0
2554	0
2555	0
2556	0
2557	0
2558	0
2559	796
2560	0
2561	0
2562	0
2563	0
2564	0
2565	0
2566	399
2567	0
2568	0
2569	0
2570	0
2571	0
2572	0
2573	0
2574	0
2575	272
2576	0
2577	0
2578	0
2579	0
2580	0
2581	6
2582	0
2583	0
2584	0
2585	6
2586	0
2587	0
2588	797
2589	0
2590	0
2591	0
2592	0
2593	0
2594	798
2595	799
2596	749
2597	39
2598	39
2599	39
2600	39
2601	39
2602	39
2603	11
2604	39
2605	39
2606	39
2607	39
2608	0
2609	0
2610	39
2611	39
2612	39
2613	0
2614	39
2615	6
2616	0
2617	0
2618	0
2619	6
2620	800
2621	0
2622	6
2623	0
2624	6
2625	0
2626	801
2627	802
2628	0
2629	803
2630	533
2631	6
2632	674
2633	0
2634	804
2635	0
2636	0
2637	6
2638	805
2639	523
2640	6
2641	11
2642	806
2643	807
2644	6
2645	6
2646	808
2647	809
2648	810
2649	811
2650	812
2651	813
2652	6
2653	814
2654	0
2655	0
2656	0
2657	815
2658	420
2659	816
2660	817
2661	341
2662	110
2663	745
2664	818
2665	819
2666	820
2667	0
2668	821
2669	663
2670	6
2671	822
2672	823
2673	397
2674	824
2675	825
2676	6
2677	6
2678	86
2679	826
2680	592
2681	6
2682	827
2683	809
2684	828
2685	829
2686	6
2687	0
2688	111
2689	6
2690	830
2691	831
2692	832
2693	833
2694	834
2695	0
2696	0
2697	835
2698	836
2699	837
2700	553
2701	356
2702	838
2703	839
2704	679
2705	297
2706	74
2707	840
2708	841
2709	300
2710	842
2711	0
2712	843
2713	18
2714	0
2715	0
2716	844
2717	845
2718	0
2719	0
2720	0
2721	846
2722	0
2723	847
2724	0
2725	848
2726	0
2727	849
2728	737
2729	0
2730	0
2731	0
2732	0
2733	413
2734	850
2735	418
2736	851
2737	852
2738	0
2739	0
2740	0
2741	853
2742	245
2743	536
2744	854
2745	855
2746	856
2747	0
2748	0
2749	0
2750	0
2751	0
2752	0
2753	0
2754	857
2755	0
2756	0
2757	0
2758	858
2759	0
2760	0
2761	89
2762	0
2763	859
2764	106
2765	860
2766	861
2767	0
2768	306
2769	862
2770	687
2771	794
2772	863
2773	864
2774	0
2775	0
2776	865
2777	0
2778	866
2779	857
2780	0
2781	867
2782	0
2783	868
2784	0
2785	496
2786	0
2787	869
2788	0
2789	0
2790	870
2791	0
2792	0
2793	0
2794	871
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	872
2802	349
2803	0
2804	0
2805	274
2806	0
2807	873
2808	0
2809	874
2810	0
2811	0
2812	0
2813	0
2814	0
2815	875
2816	0
2817	0
2818	0
2819	0
2820	0
2821	0
2822	876
2823	877
2824	6
2825	0
2826	0
2827	878
2828	865
2829	0
2830	0
2831	879
2832	880
2833	881
2834	882
2835	0
2836	883
2837	0
2838	884
2839	0
2840	885
2841	886
2842	887
2843	336
2844	741
2845	888
2846	0
2847	889
2848	737
2849	0
2850	890
2851	0
2852	0
2853	0
2854	7
2855	289
2856	891
2857	892
2858	0
2859	0
2860	840
2861	0
2862	664
2863	876
2864	893
2865	1
2866	0
2867	0
2868	894
2869	895
2870	0
2871	896
2872	0
2873	897
2874	0
2875	898
2876	0
2877	456
2878	899
2879	0
2880	0
2881	194
2882	900
2883	901
2884	0
2885	0
2886	0
2887	902
2888	0
2889	0
2890	0
2891	0
2892	359
2893	291
2894	0
2895	6
2896	0
2897	281
2898	0
2899	0
2900	0
2901	0
2902	691
2903	903
2904	0
2905	403
2906	0
2907	0
2908	0
2909	904
2910	215
2911	905
2912	906
2913	51
2914	0
2915	0
2916	907
2917	228
2918	908
2919	6
2920	0
2921	0
2922	0
2923	9
2924	0
2925	909
2926	910
2927	0
2928	0
2929	0
2930	0
2931	911
2932	297
2933	0
2934	0
2935	0
2936	0
2937	912
2938	0
2939	0
2940	0
2941	147
2942	0
2943	0
2944	0
2945	0
2946	0
2947	147
2948	147
2949	147
2950	147
2951	147
2952	0
2953	0
2954	0
2955	147
2956	147
2957	147
2958	0
2959	147
2960	0
2961	0
2962	147
2963	147
2964	147
2965	0
2966	0
2967	0
2968	0
2969	0
2970	0
2971	913
2972	0
2973	0
2974	914
2975	915
2976	0
2977	0
2978	916
2979	0
2980	917
2981	0
2982	918
2983	172
2984	513
2985	285
2986	0
2987	0
2988	586
2989	0
2990	919
2991	0
2992	920
2993	921
2994	6
2995	0
2996	922
2997	923
2998	604
2999	77
